X_PS,Y_PS,Surface,Bouguer_HP,Magnetics_merged,Magnetics_10km_LP30,Lon,Lat
-39145.6343209772,1575611.78184615,2745.76538085938,-3.17444540458896,-87.6878026326498,-104.820091247559,-1.42320484663312,-75.5678420543937
-29359.2257407331,1575611.78184616,2779.92236328125,-4.58552183704768,-79.8127712673611,-71.8381958007813,-1.06749968374021,-75.5697699755983
-19572.817160488,1575611.78184616,2803.0390625,-6.42755161949333,-57.7920481363932,-53.9028282165527,-0.711712206035694,-75.5711472263344
-9786.4085802437,1575611.78184616,2822.0390625,-7.43628148646823,-48.0173721313477,-48.7824783325195,-0.355869830621878,-75.5719736424593
0,1575611.78184616,2832.38818359375,-6.13775061841944,-41.6484612358941,-42.166374206543,0,-75.5722491254501
9786.40858024424,1575611.78184616,2850.1845703125,-4.63637571363218,-48.7248166402181,-45.1251754760742,0.355869830621878,-75.5719736424593
19572.8171604885,1575611.78184616,2866.14575195313,-3.52664445010338,-50.3145976596408,-50.4418411254883,0.711712206035694,-75.5711472263344
29359.2257407327,1575611.78184616,2883.689453125,-2.28322565895313,-38.3109342787001,-42.2298622131348,1.06749968374021,-75.5697699755983
39145.6343209769,1575611.78184615,2897.38037109375,0.117418419269976,-33.5772749582926,-35.5283164978027,1.42320484663312,-75.5678420543937
48932.0429012212,1575611.78184616,2910.51733398438,-1.18255610956142,-34.7055733998616,-34.5238990783691,1.77880031567385,-75.5653636923884
58718.4514814654,1575611.78184616,2926.43701171875,-8.97068400091598,-21.6877674526638,-21.0368194580078,2.13425876250229,-75.5623351846442
68504.8600617097,1575611.78184616,2952.5146484375,-14.8926572553731,-7.85532124837239,-4.98289346694946,2.48955292199916,-75.5587568914481
78291.268641954,1575611.78184616,2969.6279296875,-18.9739488974012,2.33215128050917,-7.25612878799438,2.8446556047734,-75.5546292381066
88077.6772221982,1575611.78184616,2984.76708984375,-24.9140619000562,-15.1594734191894,-19.2810459136963,3.19953970956257,-75.5499527147032
97864.0858024425,1575611.78184616,2997.25219726563,-32.7361188792476,-15.4870764414469,-24.001932144165,3.55417823553209,-75.5447278758196
107650.494382687,1575611.78184616,3019.46630859375,-41.2982310030249,-17.286049524943,-13.4409637451172,3.90854429445945,-75.5389553402208
117436.902962931,1575611.78184616,3038.87377929688,-48.3458821905849,6.10308467017263,16.3775272369385,4.26261112279005,-75.5326357905041
127223.311543175,1575611.78184616,3044.31005859375,-48.7568613763828,59.1150868733724,59.2797241210938,4.61635209355101,-75.5257699727141
137009.720123419,1575611.78184616,3076.63720703125,-41.5479852849865,107.50750986735,101.250633239746,4.9697407281103,-75.5183586959216
146796.128703663,1575611.78184616,3089.9208984375,-33.7787604536622,129.975496080187,128.467407226563,5.32275070776824,-75.5104028317695
156582.537283908,1575611.78184616,3105.77685546875,-29.0525783882689,128.351119995117,132.365249633789,5.67535588516915,-75.5019033139844
166368.945864152,1575611.78184616,3116.51220703125,-31.5611531572691,111.655789693197,122.080940246582,6.02753029552127,-75.4928611378561
176155.354444396,1575611.78184616,3134.62133789063,-29.0023560379015,119.56052992079,113.271949768066,6.37924816761314,-75.4832773596843
185941.763024641,1575611.78184616,3158.45971679688,-23.6676351355556,118.14478302002,100.330955505371,6.73048393461565,-75.4731530961939
195728.171604885,1575611.78184616,3166.78540039063,-22.6988919801811,59.8875300089521,67.8432846069336,7.08121224465871,-75.4624895239198
205514.58018513,1575611.78184616,3186.73803710938,-25.706096265676,34.7000030941434,20.7977657318115,7.43140797117251,-75.4512878785616
215300.988765374,1575611.78184616,3201.30102539063,-28.2551513341848,-16.7950992584229,-14.5565824508667,7.78104622298352,-75.4395494543091
225087.397345618,1575611.78184616,3211.8740234375,-25.1888001915201,-16.1444161732993,-18.1787986755371,8.13010235415598,-75.4272756031396
234873.805925862,1575611.78184616,3231.48559570313,-20.4443788786084,-2.82572285334269,-4.31463003158569,8.47855197356995,-75.4144677340877
244660.214506106,1575611.78184616,3246.1884765625,-17.9343169383954,0.952817420164749,0.127156421542168,8.82637095422792,-75.4011273124888
254446.623086351,1575611.78184616,3259.44653320313,-11.704666543308,0.296211997667975,0.410679817199707,9.17353544228192,-75.3872558591967
264233.031666595,1575611.78184616,3277.85424804688,-9.55836554710769,8.49152141147187,9.32456111907959,9.52002186577414,-75.3728549497769
274019.440246839,1575611.78184616,3287.65063476563,-10.7525372508187,10.3311449686686,12.1040601730347,9.86580694308437,-75.3579262136757
283805.848827084,1575611.78184616,3305.73046875,-9.79531477120642,1.95611037148374,5.19232797622681,10.2108676910779,-75.3424713333675
293592.257407327,1575611.78184616,3322.95458984375,-17.5853959906919,11.7053400675455,8.54725646972656,10.5551814329488,-75.3264920434796
303378.665987572,1575611.78184616,3327.7587890625,-22.168651174921,33.6815617879232,24.7221908569336,10.8987258057529,-75.3099901298968
313165.074567816,1575611.78184616,3344.330078125,-19.9426693435108,39.7983546786838,39.511848449707,11.2414787676265,-75.2929674288464
322951.483148061,1575611.78184616,3352.5146484375,-15.1929563995723,29.0515967475044,34.9256744384766,11.5834186046871,-75.2754258259642
332737.891728305,1575611.78184616,3368.06323242188,-13.2712262905739,5.04522752761841,7.64899682998657,11.9245239376119,-75.257367255344
