X_PS,Y_PS,BED_filt,moho_calc_250,Lon,Lat
604800.050259125,1907371.03271653,331.985534667969,-36478.69936,17.5930760725862,-71.7338758638458
614586.45883937,1907371.03271654,425.989074707031,-36260.77952,17.8597981550315,-71.7071168321983
624372.867419615,1907371.03271654,522.114196777344,-36047.39552,18.1257224833045,-71.6799709496424
634159.27599986,1907371.03271654,532.281799316406,-35837.8272,18.3908412261593,-71.6524400585828
643945.684580105,1907371.03271654,424.010192871094,-35630.97504,18.6551467377036,-71.6245260166023
653732.09316035,1907371.03271654,234.546691894531,-35424.69488,18.9186315573137,-71.5962306959601
663518.501740594,1907371.03271654,38.6138305664063,-35217.05456,19.1812884094641,-71.5675559830902
673304.91032084,1907371.03271654,-102.271545410156,-35004.91824,19.4431102034725,-71.5385037781024
683091.318901086,1907371.03271654,-173.312561035156,-34783.63376,19.7040900331627,-71.5090759942861
692877.727481331,1907371.03271654,-204.405151367188,-34550.63744,19.9642211764463,-71.479274557616
702664.136061576,1907371.03271654,-240.591979980469,-34301.6008,20.2234970948269,-71.4491014062609
712450.54464182,1907371.03271654,-309.483276367188,-34032.31648,20.4819114328253,-71.4185584900956
722236.953222066,1907371.03271655,-407.4609375,-33739.63184,20.7394580173318,-71.3876477702154
732023.361802311,1907371.03271655,-509.854858398438,-33421.33952,20.9961308568839,-71.3563712184553
741809.770382556,1907371.03271655,-593.218872070313,-33075.89904,21.2519241408735,-71.3247308169112
751596.178962801,1907371.03271655,-651.841125488281,-32702.02672,21.5068322386844,-71.2927285574662
761382.587543047,1907371.03271655,-697.909423828125,-32299.64624,21.7608496987632,-71.2603664413203
771168.996123292,1907371.03271655,-748.19140625,-32005.232,22.0139712476248,-71.2276464785247
-687005.882333185,1917157.44129679,-4392.47265625,-15629.3912,-19.714942496338,-71.4145492283917
-677219.47375294,1917157.44129679,-4355.31591796875,-15973.30336,-19.455332059027,-71.4439860570071
-667433.065172694,1917157.44129679,-4325.171875,-16389.1792,-19.1948879159904,-71.473049431861
-657646.656592448,1917157.44129679,-4262.69775390625,-16854.9992,-18.9336168592325,-71.5017374580719
-647860.248012203,1917157.44129679,-4130.1015625,-17360.43488,-18.6715258615061,-71.5300482537165
-638073.839431959,1917157.44129679,-3918.99072265625,-17895.02672,-18.408622076645,-71.5579799503165
-628287.430851715,1917157.44129679,-3656.51220703125,-18448.81488,-18.1449128398178,-71.5855306933268
-618501.02227147,1917157.44129678,-3386.35424804688,-19011.68672,-17.8804056676991,-71.6126986426269
-608714.613691223,1917157.44129678,-3139.82885742188,-19573.21056,-17.6151082585583,-71.6394819730128
-598928.205110978,1917157.44129678,-2918.0703125,-20125.25072,-17.3490284922634,-71.6658788746914
-589141.796530735,1917157.44129678,-2695.9287109375,-20660.54672,-17.0821744301985,-71.691887553776
-579355.387950488,1917157.44129678,-2441.3056640625,-21173.53488,-16.8145543150935,-71.7175062327827
-569568.979370243,1917157.44129678,-2134.5498046875,-21658.9232,-16.5461765707645,-71.7427331511272
-559782.570789999,1917157.44129678,-1776.94604492188,-22115.0632,-16.2770498017642,-71.7675665656232
-549996.162209754,1917157.44129678,-1388.77587890625,-22540.57184,-16.0071827929394,-71.7920047509795
-540209.753629509,1917157.44129678,-1004.15374755859,-22936.756,-15.7365845088961,-71.8160460002985
-530423.345049264,1917157.44129678,-666.474182128906,-23305.87248,-15.4652640933705,-71.8396886255731
-520636.936469019,1917157.44129678,-420.723083496094,-23652.0208,-15.1932308685034,-71.862930958184
-510850.527888774,1917157.44129678,-297.700012207031,-23980.7816,-14.9204943340199,-71.8857713493954
-501064.119308529,1917157.44129677,-294.116119384766,-24298.35376,-14.6470641663103,-71.9082081708496
-491277.710728285,1917157.44129677,-363.275665283203,-24611.20608,-14.3729502174133,-71.9302398150599
-481491.302148039,1917157.44129677,-430.587799072266,-24926.80656,-14.0981625139005,-71.9518646959024
-471704.893567794,1917157.44129677,-432.023712158203,-25252.07888,-13.8227112556607,-71.9730812491042
-461918.48498755,1917157.44129677,-352.908843994141,-25593.5272,-13.5466068145842,-71.9938879327305
-452132.076407305,1917157.44129677,-237.894577026367,-25956.6072,-13.2698597331466,-72.0142832276685
-442345.667827059,1917157.44129677,-160.208648681641,-26346.6472,-12.9924807228904,-72.0342656381073
-432559.259246816,1917157.44129677,-168.918731689453,-26766.6472,-12.7144806628066,-72.0538336920155
-422772.850666572,1917157.44129677,-252.548492431641,-27218.71504,-12.4358705976134,-72.0729859416147
-412986.442086326,1917157.44129677,-347.748565673828,-27702.74272,-12.1566617359333,-72.091720963848
-403200.03350608,1917157.44129677,-387.721343994141,-28217.62224,-11.8768654483693,-72.1100373608458
-393413.624925837,1917157.44129677,-353.124053955078,-28760.78992,-11.5964932654781,-72.1279337603847
-383627.216345591,1917157.44129677,-285.099029541016,-29327.66512,-11.3155568756428,-72.1454088163432
-373840.807765347,1917157.44129677,-250.042510986328,-29911.97248,-11.0340681228439,-72.1624612091509
-364054.399185102,1917157.44129677,-284.970123291016,-30506.27568,-10.75203900433,-72.1790896462322
-354267.990604857,1917157.44129676,-368.147003173828,-31103.9432,-10.4694816681884,-72.1952928624436
-344481.582024612,1917157.44129676,-438.171295166016,-31696.1824,-10.1864084108151,-72.2110696205054
-334695.173444368,1917157.44129677,-443.746856689453,-32273.98944,-9.90283167428819,-72.2264187114255
-324908.764864122,1917157.44129676,-381.026763916016,-32829.0528,-9.61876404364116,-72.2413389549173
-315122.356283879,1917157.44129677,-287.694610595703,-33352.65632,-9.33421824404108,-72.2558291998091
-305335.947703633,1917157.44129676,-202.142227172852,-33838.04368,-9.04920713787022,-72.2698883244469
-295549.539123389,1917157.44129676,-127.246109008789,-34278.9712,-8.76374372171359,-72.2835152370877
-285763.130543143,1917157.44129676,-32.9747505187988,-34669.50688,-8.4778411232533,-72.2967088762862
-275976.721962899,1917157.44129676,105.447738647461,-35006.50656,-8.19151259807133,-72.3094682112713
-266190.313382655,1917157.44129676,272.538452148438,-35287.47456,-7.90477152636228,-72.3217922423147
-256403.904802409,1917157.44129676,418.792236328125,-35511.69472,-7.61763140955785,-72.3336800010893
-246617.496222166,1917157.44129676,507.504516601563,-35680.09072,-7.33010586686477,-72.3451305510193
-236831.08764192,1917157.44129676,558.993408203125,-35794.81536,-7.04220863171821,-72.3561429876187
-227044.679061676,1917157.44129676,643.911499023438,-35859.85552,-6.75395354815262,-72.3667164388216
-217258.270481431,1917157.44129676,819.604736328125,-35879.788,-6.46535456709219,-72.3768500653007
-207471.861901186,1917157.44129676,1059.20227050781,-35861.1888,-6.17642574256321,-72.3865430607755
-197685.453320942,1917157.44129676,1241.32177734375,-35810.58528,-5.88718122783057,-72.3957946523097
-187899.044740697,1917157.44129676,1226.05407714844,-35734.77008,-5.59763527146105,-72.4046041005977
-178112.636160452,1917157.44129676,969.611328125,-35641.45488,-5.30780221331572,-72.4129707002388
-168326.227580208,1917157.44129676,586.721313476563,-35538.06752,-5.01769648047432,-72.4208937800005
-158539.818999964,1917157.44129676,298.606201171875,-35431.64432,-4.72733258309422,-72.4283727030696
-148753.410419718,1917157.44129676,289.508178710938,-35329.50896,-4.43672511020687,-72.435406867291
-138967.001839474,1917157.44129676,571.061279296875,-35236.7656,-4.14588872545465,-72.4419957053949
-129180.593259229,1917157.44129676,957.845581054688,-35159.13424,-3.85483816277109,-72.4481386852104
-119394.184678985,1917157.44129676,1180.51171875,-35099.8184,-3.56358822200761,-72.4538353098672
-109607.77609874,1917157.44129676,1061.27478027344,-35062.36704,-3.27215376450985,-72.4590851179841
-99821.3675184956,1917157.44129676,628.67919921875,-35049.2712,-2.98054970864699,-72.4638876838445
-90034.9589382499,1917157.44129676,92.306770324707,-35060.96336,-2.6887910252971,-72.4682426175586
-80248.5503580053,1917157.44129676,-299.67822265625,-35097.51136,-2.39689273329215,-72.4721495652123
-70462.1417777613,1917157.44129676,-414.767456054688,-35158.09936,-2.10486989482592,-72.4756082090027
-60675.7331975163,1917157.44129676,-295.27294921875,-35240.50304,-1.81273761082838,-72.4786182673597
-50889.3246172724,1917157.44129675,-92.2432708740234,-35343.30288,-1.52051101630999,-72.4811794950541
-41102.9160370272,1917157.44129676,63.4297027587891,-35463.1704,-1.22820527567952,-72.4832916832919
-31316.507456782,1917157.44129676,152.029922485352,-35597.28608,-0.935835578039057,-72.4849546597948
-21530.0988765383,1917157.44129676,257.294219970703,-35743.22576,-0.643417132459677,-72.4861682888657
-11743.6902962942,1917157.44129676,479.333648681641,-35896.83296,-0.35096516324162,-72.4869324714421
-1957.28171604937,1917157.44129676,843.7548828125,-36055.40448,-0.0584949051625373,-72.4872471451336
7829.1268641957,1917157.44129676,1275.40344238281,-36216.292,0.23397840128244,-72.487112284246
17615.5354444403,1917157.44129676,1648.2568359375,-36377.6712,0.526439514645092,-72.4865278997913
27401.9440246849,1917157.44129676,1865.87268066406,-36536.83904,0.818873197289251,-72.4854940394835
37188.3526049295,1917157.44129676,1912.087890625,-36692.53024,1.11126422015296,-72.4840107877204
46974.7611851742,1917157.44129676,1843.34973144531,-36842.8936,1.40359736750395,-72.4820782655503
56761.1697654187,1917157.44129675,1740.333984375,-36987.28928,1.69585744168467,-72.4796966306265
66547.5783456634,1917157.44129676,1660.26940917969,-37125.78896,1.98802926784325,-72.4768660771455
76333.986925908,1917157.44129676,1620.009765625,-37257.46048,2.28009769864669,-72.4735868357729
86120.3955061527,1917157.44129676,1610.02966308594,-37382.02016,2.57204761897259,-72.4698591735546
95906.8040863974,1917157.44129676,1618.1396484375,-37499.936,2.86386395057584,-72.4656833938143
105693.212666642,1917157.44129676,1642.37341308594,-37611.13168,3.15553165672675,-72.4610598360371
115479.621246887,1917157.44129676,1688.04833984375,-37715.93568,3.44703574681693,-72.4559888757396
125266.029827131,1917157.44129676,1757.63146972656,-37814.48752,3.73836128092955,-72.4504709243264
135052.438407376,1917157.44129676,1843.89892578125,-37906.75568,4.02949337437054,-72.4445064289333
144838.846987621,1917157.44129676,1930.15539550781,-37993.23968,4.32041720215724,-72.4380958722567
154625.255567865,1917157.44129676,1995.2080078125,-38072.72368,4.61111800346128,-72.4312397723708
164411.66414811,1917157.44129676,2020.07189941406,-38145.32416,4.90158108600238,-72.4239386825308
174198.072728355,1917157.44129676,1995.1259765625,-38211.17216,5.19179183038991,-72.4161931909642
183984.481308599,1917157.44129676,1926.00134277344,-38270.0688,5.48173569440903,-72.408003920649
193770.889888844,1917157.44129676,1834.10571289063,-38321.68096,5.77139821724845,-72.3993715290793
203557.298469088,1917157.44129676,1748.14343261719,-38365.33328,6.06076502366685,-72.3902967080195
213343.707049333,1917157.44129676,1688.90576171875,-38401.74592,6.34982182809494,-72.3807801832456
223130.115629577,1917157.44129676,1656.83483886719,-38431.12624,6.63855443867065,-72.3708227142753
232916.524209822,1917157.44129676,1632.60229492188,-38453.58688,6.92694876120447,-72.3604250940865
242702.932790067,1917157.44129676,1592.20349121094,-38469.94736,7.21499080307255,-72.349588148824
252489.341370312,1917157.44129676,1526.1953125,-38480.31184,7.50266667703496,-72.3383127374963
262275.749950557,1917157.44129676,1448.32507324219,-38486.36032,7.78996260497679,-72.32659975166
272062.158530801,1917157.44129676,1386.7744140625,-38489.27712,8.07686492156967,-72.3144501150952
281848.567111046,1917157.44129676,1365.10632324219,-38490.40528,8.36336007785166,-72.3018647834699
291634.975691291,1917157.44129677,1387.62475585938,-38491.07792,8.64943464472335,-72.2888447439944
301421.384271535,1917157.44129676,1438.74621582031,-38492.9704,8.93507531635828,-72.2753910150665
311207.79285178,1917157.44129676,1493.61877441406,-38496.93472,9.22026891352564,-72.2615046459066
320994.201432024,1917157.44129676,1529.60620117188,-38504.7272,9.50500238682376,-72.2471867161841
330780.61001227,1917157.44129677,1531.89294433594,-38517.01936,9.78926281982249,-72.2324383356357
340567.018592514,1917157.44129677,1495.896484375,-38534.09952,10.0730374321132,-72.2172606436739
350353.427172759,1917157.44129676,1432.68859863281,-38556.21984,10.3563135822649,-72.201654808988
360139.835753004,1917157.44129677,1376.15649414063,-38583.344,10.6390787706849,-72.1856220291376
369926.244333249,1917157.44129677,1380.30773925781,-38614.004,10.9213206423833,-72.1691635301378
379712.652913493,1917157.44129677,1495.88134765625,-38647.41184,11.2030269896405,-72.152280566038
389499.061493738,1917157.44129677,1732.06750488281,-38682.18816,11.4841857545752,-72.1349744184932
399285.470073983,1917157.44129677,2029.22680664063,-38715.59968,11.7647850316145,-72.1172463963287
409071.878654227,1917157.44129677,2271.4501953125,-38745.12368,12.0448130698632,-72.0990978350993
418858.287234472,1917157.44129677,2344.20947265625,-38768.43552,12.3242582753731,-72.0805300966418
428644.695814717,1917157.44129677,2206.22265625,-38781.99936,12.6031092133109,-72.0615445686223
438431.104394962,1917157.44129677,1925.24389648438,-38783.4552,12.8813546100252,-72.0421426640782
448217.512975207,1917157.44129677,1645.18933105469,-38770.59088,13.1589833550117,-72.0223258209554
458003.921555452,1917157.44129677,1498.78344726563,-38739.76272,13.4359845027763,-72.0020955016409
467790.330135696,1917157.44129677,1522.01843261719,-38689.69088,13.7123472745971,-71.9814531924905
477576.738715941,1917157.44129677,1630.34326171875,-38618.7184,13.988061060184,-71.9604004033539
487363.147296186,1917157.44129677,1675.51696777344,-38525.1784,14.2631154192369,-71.9389386670951
497149.555876431,1917157.44129677,1545.1318359375,-38408.9584,14.5375000829029,-71.9170695391097
506935.964456676,1917157.44129677,1236.22668457031,-38270.80624,14.811204955132,-71.89479459684
516722.373036921,1917157.44129678,853.352966308594,-38111.0504,15.084220113933,-71.8721154392863
526508.781617166,1917157.44129677,535.765319824219,-37931.1104,15.3565358125285,-71.849033686517
536295.190197411,1917157.44129678,367.611297607422,-37733.74256,15.6281424804117,-71.8255509791759
546081.598777656,1917157.44129678,333.485443115234,-37521.19056,15.8990307243042,-71.8016689779885
555868.007357901,1917157.44129678,345.490203857422,-37296.27856,16.1691913290156,-71.7773893632661
565654.415938146,1917157.44129678,315.887908935547,-37061.83088,16.4386152582068,-71.75271383441
575440.824518391,1917157.44129678,220.038177490234,-36821.66704,16.707293655058,-71.7276441094134
585227.233098636,1917157.44129678,106.586647033691,-36578.31904,16.9752178428406,-71.7021819243646
595013.64167888,1917157.44129678,53.1801528930664,-36334.5432,17.2423793253968,-71.6763290329484
604800.050259126,1917157.44129678,104.223976135254,-36092.33104,17.5087697875259,-71.6500872059484
614586.458839371,1917157.44129678,235.932235717773,-35853.5152,17.7743810952802,-71.6234582307499
624372.867419616,1917157.44129678,370.474212646484,-35618.69088,18.0392052961704,-71.596443910843
634159.27599986,1917157.44129678,425.442596435547,-35388.40704,18.3032346192834,-71.5690460653265
643945.684580106,1917157.44129679,362.857025146484,-35162.15472,18.5664614753125,-71.5412665284137
653732.093160352,1917157.44129679,206.425521850586,-34937.61856,18.8288784565028,-71.5131071489388
663518.501740596,1917157.44129679,20.1170520782471,-34713.04224,19.0904783365123,-71.4845697898657
673304.910320841,1917157.44129679,-133.507095336914,-34486.1056,19.3512540701915,-71.4556563277981
683091.318901086,1917157.44129679,-226.799514770508,-34252.49344,19.6111987932816,-71.4263686524923
692877.727481333,1917157.44129679,-273.445556640625,-34009.62896,19.8703058220347,-71.3967086663724
702664.136061577,1917157.44129679,-308.786499023438,-33753.37264,20.1285686527564,-71.3666782840477
712450.544641822,1917157.44129679,-361.242248535156,-33480.076,20.3859809612736,-71.3362794318331
722236.953222067,1917157.44129679,-434.831848144531,-33186.23952,20.6425366023285,-71.305514047273
732023.361802312,1917157.44129679,-512.295227050781,-32870.07904,20.8982296089011,-71.2743840786679
741809.770382557,1917157.4412968,-573.06005859375,-32529.16672,21.1530541914618,-71.2428914846048
751596.178962802,1917157.4412968,-610.899353027344,-32162.49408,21.4070047371567,-71.2110382334911
761382.587543048,1917157.4412968,-638.291687011719,-31769.85376,21.6600758089264,-71.1788263030925
771168.996123293,1917157.4412968,-675.632629394531,-31483.352,21.912262144561,-71.1462576800744
-687005.882333186,1926943.84987704,-4416.51416015625,-15333.136,-19.6224806369386,-71.3318690595762
-677219.473752941,1926943.84987704,-4389.59716796875,-15680.80384,-19.3638943022157,-71.3611664015713
-667433.065172694,1926943.84987703,-4367.16015625,-16100.36368,-19.1044850509096,-71.3900916407922
-657646.656592451,1926943.84987704,-4306.85498046875,-16570.61552,-18.8442596341315,-71.418642905536
-647860.248012205,1926943.84987703,-4168.95361328125,-17081.13152,-18.5832249802184,-71.4468183370329
-638073.83943196,1926943.84987703,-3945.02197265625,-17622.19536,-18.3213881950318,-71.4746160899225
-628287.430851714,1926943.84987703,-3665.31298828125,-18182.9512,-18.0587565621773,-71.5020343327344
-618501.02227147,1926943.84987703,-3380.82006835938,-18752.71904,-17.7953375431457,-71.5290712483691
-608714.613691224,1926943.84987703,-3133.72778320313,-19322.07104,-17.5311387773719,-71.5557250345815
-598928.205110979,1926943.84987703,-2936.03198242188,-19882.35872,-17.2661680822116,-71.5819939044656
-589141.796530734,1926943.84987703,-2767.35424804688,-20425.4512,-17.0004334528342,-71.6078760869401
-579355.38795049,1926943.84987703,-2588.57153320313,-20945.68688,-16.7339430620291,-71.633369827235
-569568.979370243,1926943.84987703,-2359.95385742188,-21437.50304,-16.4667052599263,-71.6584733873796
-559782.570789999,1926943.84987702,-2055.41577148438,-21898.65152,-16.1987285736275,-71.6831850466896
-549996.162209755,1926943.84987703,-1672.00256347656,-22327.72752,-15.9300217067489,-71.7075031022555
-540209.753629511,1926943.84987703,-1236.44250488281,-22724.88,-15.6605935388722,-71.7314258694302
-530423.345049264,1926943.84987702,-806.017822265625,-23093.10432,-15.3904531249048,-71.7549516823163
-520636.93646902,1926943.84987702,-456.291381835938,-23435.7568,-15.1196096943466,-71.7780788942527
-510850.527888775,1926943.84987703,-252.45654296875,-23758.18896,-14.8480726504631,-71.8008058783003
-501064.119308529,1926943.84987702,-214.632934570313,-24066.0856,-14.5758515693638,-71.8231310277265
-491277.710728284,1926943.84987702,-299.1982421875,-24367.44208,-14.3029561989855,-71.8450527564876
-481491.302148039,1926943.84987702,-414.637329101563,-24669.1504,-14.029396457979,-71.8665694997098
-471704.893567795,1926943.84987702,-469.1630859375,-24977.99472,-13.7551824344989,-71.8876797141677
-461918.48498755,1926943.84987702,-422.506958007813,-25301.08288,-13.4803243848962,-71.9083818787606
-452132.076407306,1926943.84987702,-306.557373046875,-25644.38336,-13.2048327323135,-71.9286744949857
-442345.667827061,1926943.84987702,-198.555526733398,-26014.2792,-12.9287180651808,-71.9485560874083
-432559.259246815,1926943.84987702,-164.518783569336,-26414.21136,-12.6519911356141,-71.9680252041282
-422772.850666572,1926943.84987702,-213.517196655273,-26846.3872,-12.3746628577142,-71.9870804172431
-412986.442086326,1926943.84987702,-296.0078125,-27311.91072,-12.096744305768,-72.0057203233072
-403200.033506081,1926943.84987701,-345.831420898438,-27810.54672,-11.8182467123497,-72.0239435437857
-393413.624925837,1926943.84987702,-331.781707763672,-28339.85408,-11.5391814663246,-72.0417487255042
-383627.216345592,1926943.84987701,-278.074798583984,-28895.91376,-11.2595601107535,-72.0591345410941
-373840.807765347,1926943.84987702,-239.259750366211,-29473.72096,-10.9793943407004,-72.0760996894309
-364054.399185103,1926943.84987701,-252.585311889648,-30065.92032,-10.698696000941,-72.0926428960687
-354267.990604858,1926943.84987701,-308.354705810547,-30665.76768,-10.4174770835755,-72.1087629136674
-344481.582024614,1926943.84987701,-361.821624755859,-31264.03872,-10.1357497255446,-72.1244585224136
-334695.173444368,1926943.84987701,-373.577362060547,-31853.0704,-9.85352620604961,-72.1397285304362
-324908.764864123,1926943.84987701,-341.070648193359,-32424.27744,-9.57081894387835,-72.1545717742128
-315122.356283878,1926943.84987701,-293.217254638672,-32968.12864,-9.28764049463703,-72.1689871189712
-305335.947703634,1926943.84987701,-254.728363037109,-33477.23632,-9.00400354788969,-72.1829734590816
-295549.53912339,1926943.84987701,-215.561004638672,-33945.34368,-8.71992092420617,-72.1965297184415
-285763.130543144,1926943.84987701,-137.045257568359,-34365.88336,-8.43540557212012,-72.2096548508527
-275976.7219629,1926943.84987701,8.03396701812744,-34734.8192,-8.15047056499832,-72.2223478403893
-266190.313382656,1926943.84987701,198.329986572266,-35049.07488,-7.86512909782297,-72.2346077017571
-256403.90480241,1926943.84987701,368.415802001953,-35306.61888,-7.57939448388862,-72.2464334806442
-246617.496222166,1926943.84987701,458.083892822266,-35507.6672,-7.2932801514154,-72.2578242540617
-236831.08764192,1926943.84987701,466.735870361328,-35653.81504,-7.00679964008055,-72.2687791306754
-227044.679061675,1926943.84987701,461.991851806641,-35747.75568,-6.71996659747013,-72.2792972511267
-217258.270481431,1926943.84987701,526.402404785156,-35794.51616,-6.43279477545304,-72.2893777883444
-207471.861901186,1926943.84987701,680.487487792969,-35799.24064,-6.14529802647959,-72.2990199478451
-197685.453320941,1926943.84987701,847.652893066406,-35767.82128,-5.85749029980673,-72.3082229680238
-187899.044740698,1926943.849877,899.340515136719,-35707.47392,-5.56938563765254,-72.3169861204324
-178112.636160453,1926943.84987701,754.759338378906,-35624.83856,-5.28099817128232,-72.3253087100483
-168326.227580207,1926943.84987701,459.776519775391,-35527.52736,-4.99234211702885,-72.3331900755307
-158539.818999963,1926943.84987701,177.427291870117,-35422.71616,-4.70343177224959,-72.3406295894657
-148753.410419719,1926943.84987701,86.3761444091797,-35317.58064,-4.41428151122339,-72.3476266585992
-138967.001839474,1926943.84987701,255.616012573242,-35217.91344,-4.12490578098975,-72.3541807240583
-129180.593259229,1926943.849877,586.735046386719,-35129.34976,-3.8353190971333,-72.3602912615602
-119394.184678985,1926943.849877,869.064025878906,-35056.07856,-3.54553603951673,-72.3659577816081
-109607.77609874,1926943.84987701,911.801696777344,-35002.33872,-3.25557124796503,-72.3711798296758
-99821.3675184957,1926943.84987701,662.224914550781,-34970.2112,-2.96543941790424,-72.3759569863782
-90034.9589382499,1926943.849877,231.206970214844,-34961.6512,-2.67515529595795,-72.3802888676302
-80248.5503580061,1926943.849877,-184.655456542969,-34977.27552,-2.38473367550469,-72.384175124791
-70462.1417777605,1926943.849877,-423.675231933594,-35016.7872,-2.09418939219959,-72.3876154447971
-60675.7331975162,1926943.84987701,-439.272277832031,-35078.9072,-1.80353731946364,-72.3906095502801
-50889.324617272,1926943.849877,-294.627746582031,-35162.81504,-1.51279236394396,-72.3931571996729
-41102.916037028,1926943.849877,-91.4374389648438,-35265.43056,-1.22196946094851,-72.3952581873008
-31316.5074567833,1926943.849877,106.103210449219,-35384.9064,-0.931083569858722,-72.3969123434605
-21530.0988765376,1926943.849877,299.270812988281,-35518.2656,-0.640149669523536,-72.3981195344842
-11743.6902962943,1926943.849877,526.266540527344,-35662.41344,-0.349182753638466,-72.3988796627908
-1957.28171604976,1926943.849877,810.781066894531,-35815.44464,-0.0581978261131433,-72.3991926669233
7829.12686419571,1926943.849877,1130.94360351563,-35974.08016,0.232790103569022,-72.3990585215719
17615.5354444403,1926943.849877,1428.33923339844,-36136.71168,0.523766024995487,-72.3984772375839
27401.944024685,1926943.849877,1643.904296875,-36300.83488,0.814714931469946,-72.3974488619596
37188.3526049296,1926943.849877,1751.23474121094,-36464.13456,1.10562182465483,-72.3959734778341
46974.7611851742,1926943.849877,1766.02661132813,-36626.35392,1.39647171920731,-72.3940512044457
56761.1697654189,1926943.84987701,1731.08728027344,-36786.03344,1.68724964740534,-72.3916821970907
66547.5783456635,1926943.849877,1691.69067382813,-36942.0968,1.97794066375996,-72.3888666470638
76333.9869259082,1926943.84987701,1677.24621582031,-37093.87248,2.26852984961057,-72.3856047815854
86120.3955061528,1926943.84987701,1696.36083984375,-37241.07216,2.55900231769944,-72.3818968637153
95906.8040863974,1926943.849877,1742.90026855469,-37383.37584,2.8493432167221,-72.3777431922524
105693.212666642,1926943.849877,1806.33764648438,-37520.35568,3.13953773585011,-72.3731441016217
115479.621246887,1926943.84987701,1879.97619628906,-37652.22752,3.42957110922271,-72.3680999617473
125266.029827132,1926943.84987701,1962.86791992188,-37778.31136,3.71942862040415,-72.3626111779125
135052.438407376,1926943.849877,2054.484375,-37898.47152,4.00909560680324,-72.356678190607
144838.846987621,1926943.84987701,2145.7666015625,-38012.23536,4.29855746405185,-72.3503014753606
154625.255567865,1926943.849877,2214.26147460938,-38119.00768,4.58779965033929,-72.3434815425646
164411.66414811,1926943.84987701,2230.49829101563,-38217.85168,4.87680769069919,-72.3362189372802
174198.072728355,1926943.84987701,2175.220703125,-38308.13216,5.16556718124601,-72.328514239035
183984.481308599,1926943.84987701,2056.82568359375,-38390.02016,5.45406379335807,-72.3203680616062
193770.889888844,1926943.849877,1914.24206542969,-38461.9568,5.74228327780413,-72.3117810527925
203557.298469089,1926943.84987701,1798.630859375,-38524.18112,6.03021146881072,-72.302753894174
213343.707049333,1926943.84987701,1743.35876464844,-38576.5936,6.31783428806748,-72.2932873008601
223130.115629578,1926943.84987701,1743.0419921875,-38618.69008,6.60513774866765,-72.283382021226
232916.524209823,1926943.84987701,1758.13952636719,-38651.08272,6.89210795898128,-72.2730388366379
242702.932790067,1926943.84987701,1743.26196289063,-38673.76304,7.17873112645856,-72.2622585611674
252489.341370312,1926943.84987701,1679.08703613281,-38687.45584,7.46499356136092,-72.2510420412948
262275.749950557,1926943.84987701,1584.82006835938,-38693.54432,7.7508816804174,-72.2393901556022
272062.158530801,1926943.84987701,1503.25842285156,-38693.06464,8.03638201040428,-72.2273038144558
281848.567111046,1926943.84987701,1471.28100585938,-38687.23744,8.32148119164575,-72.2147839596787
291634.975691291,1926943.84987701,1497.89099121094,-38678.48592,8.60616598143359,-72.2018315642137
301421.384271536,1926943.84987701,1563.1162109375,-38667.48624,8.89042325736388,-72.1884476317766
311207.792851781,1926943.84987701,1633.39685058594,-38655.95472,9.17424002058915,-72.1746331965004
320994.201432025,1926943.84987701,1678.63696289063,-38645.85504,9.45760339898398,-72.1603893225706
330780.61001227,1926943.84987701,1680.71276855469,-38637.90352,9.74050065022271,-72.1457171038518
340567.018592515,1926943.84987701,1635.61987304688,-38633.45168,10.0229191647676,-72.1306176635061
350353.427172759,1926943.84987701,1557.20300292969,-38632.78784,10.304846468766,-72.1150921536033
360139.835753004,1926943.84987701,1483.10546875,-38635.65984,10.586270226856,-72.0991417547235
369926.244333249,1926943.84987701,1471.83703613281,-38641.464,10.8671782448776,-72.0827676755527
379712.652913494,1926943.84987702,1579.20043945313,-38650.05616,11.147558472491,-72.0659711524704
389499.061493738,1926943.84987701,1818.52355957031,-38660.03984,11.4273990056988,-72.0487534491312
399285.470073983,1926943.84987702,2130.12377929688,-38668.564,11.7066880892719,-72.0311158560397
409071.878654228,1926943.84987702,2390.06127929688,-38674.79968,11.9854141190797,-72.0130596901195
418858.287234473,1926943.84987702,2466.2578125,-38675.43152,12.2635656443218,-71.9945862942757
428644.695814718,1926943.84987702,2294.224609375,-38667.3832,12.5411313696622,-71.9756970369524
438431.104394963,1926943.84987702,1923.15063476563,-38648.3032,12.8181001572661,-71.9563933116856
448217.512975208,1926943.84987702,1496.53479003906,-38616.01104,13.0944610287367,-71.9366765366496
458003.921555453,1926943.84987702,1174.06372070313,-38567.35872,13.3702031669543,-71.9165481542009
467790.330135698,1926943.84987702,1042.92199707031,-38500.10256,13.645315917817,-71.8960096304161
477576.738715942,1926943.84987702,1075.52075195313,-38412.3784,13.9197887918811,-71.875062454627
487363.147296187,1926943.84987702,1159.11340332031,-38303.90624,14.193611465905,-71.8537081389519
497149.555876432,1926943.84987702,1173.66918945313,-38172.89824,14.466773784293,-71.8319482178231
506935.964456677,1926943.84987702,1063.67980957031,-38020.1424,14.7392657604422,-71.8097842475125
516722.373036922,1926943.84987702,858.47998046875,-37846.05808,15.0110775779913,-71.7872178056532
526508.781617166,1926943.84987702,635.316040039063,-37651.47424,15.2821995919725,-71.7642504907604
